Transaction_ID,Date,Account,Category,Sub_Category,Description,Amount,Currency,Status,Merchant,Tax_Tag,Project,Balance
TXN-2809,2027-08-27,Checking,Lifestyle,Entertainment,Cinema/Streaming,-12.58,USD,Cleared,Merchant_43,ENT-01,Personal,194306.86
TXN-2810,2027-08-27,Credit,Transport,Fuel,Gas Station,-59.33,USD,Cleared,Merchant_30,TRA-01,Commute,194247.53
TXN-2811,2027-08-27,Checking,Business,Software,SaaS Subscription,-102.98,USD,Cleared,Merchant_11,BIZ-EXP,Project_Alpha,194144.55
TXN-2812,2027-08-28,Checking,Travel,Uber,Airport Ride,-113.2,USD,Cleared,Merchant_31,BIZ-TRAV,Travel_Q1,194031.35
TXN-2813,2027-08-28,Checking,Healthcare,Pharmacy,Medical Supplies,-106.31,USD,Cleared,Merchant_34,MED-01,Wellness,193925.04
TXN-2814,2027-08-28,Credit,Dining,Restaurant,Client Lunch,-21.1,USD,Cleared,Merchant_4,BIZ-MEAL,Sales,193903.94
TXN-2815,2027-08-29,Checking,Lifestyle,Entertainment,Cinema/Streaming,-115.57,USD,Cleared,Merchant_47,ENT-01,Personal,193788.37
TXN-2816,2027-08-29,Credit,Food,Groceries,Weekly Shop,-61.71,USD,Cleared,Merchant_38,FOOD-01,Living,193726.66
TXN-2817,2027-08-29,Credit,Transport,Fuel,Gas Station,-76.76,USD,Cleared,Merchant_12,TRA-01,Commute,193649.90
TXN-2818,2027-08-30,Credit,Travel,Uber,Airport Ride,-39.89,USD,Cleared,Merchant_25,BIZ-TRAV,Travel_Q1,193610.01
TXN-2819,2027-08-30,Credit,Dining,Restaurant,Client Lunch,-62.91,USD,Cleared,Merchant_24,BIZ-MEAL,Sales,193547.10
TXN-2820,2027-08-30,Checking,Business,Software,SaaS Subscription,-70.08,USD,Cleared,Merchant_34,BIZ-EXP,Project_Alpha,193477.02
TXN-2821,2027-08-31,Credit,Dining,Restaurant,Client Lunch,-31.88,USD,Cleared,Merchant_22,BIZ-MEAL,Sales,193445.14
TXN-2822,2027-08-31,Credit,Travel,Uber,Airport Ride,-138.89,USD,Cleared,Merchant_43,BIZ-TRAV,Travel_Q1,193306.25
TXN-2823,2027-08-31,Credit,Dining,Restaurant,Client Lunch,-126.05,USD,Cleared,Merchant_35,BIZ-MEAL,Sales,193180.20
TXN-2824,2027-09-01,Credit,Food,Groceries,Weekly Shop,-125.39,USD,Cleared,Merchant_3,FOOD-01,Living,193054.81
TXN-2825,2027-09-01,Credit,Lifestyle,Entertainment,Cinema/Streaming,-59.28,USD,Cleared,Merchant_35,ENT-01,Personal,192995.53
TXN-2826,2027-09-01,Credit,Dining,Restaurant,Client Lunch,-37.91,USD,Cleared,Merchant_16,BIZ-MEAL,Sales,192957.62
TXN-2827,2027-09-02,Credit,Dining,Restaurant,Client Lunch,-95.75,USD,Cleared,Merchant_26,BIZ-MEAL,Sales,192861.87
TXN-2828,2027-09-02,Checking,Healthcare,Pharmacy,Medical Supplies,-137.54,USD,Cleared,Merchant_13,MED-01,Wellness,192724.33
TXN-2829,2027-09-02,Credit,Dining,Restaurant,Client Lunch,-78.65,USD,Cleared,Merchant_15,BIZ-MEAL,Sales,192645.68
TXN-2830,2027-09-03,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_13,INC-01,Core,198145.68
TXN-2831,2027-09-03,Credit,Transport,Fuel,Gas Station,-109.2,USD,Cleared,Merchant_39,TRA-01,Commute,198036.48
TXN-2832,2027-09-03,Credit,Travel,Uber,Airport Ride,-85.45,USD,Cleared,Merchant_20,BIZ-TRAV,Travel_Q1,197951.03
TXN-2833,2027-09-04,Credit,Lifestyle,Entertainment,Cinema/Streaming,-135.76,USD,Cleared,Merchant_17,ENT-01,Personal,197815.27
TXN-2834,2027-09-04,Credit,Food,Groceries,Weekly Shop,-122.61,USD,Cleared,Merchant_9,FOOD-01,Living,197692.66
TXN-2835,2027-09-04,Checking,Business,Software,SaaS Subscription,-147.96,USD,Cleared,Merchant_41,BIZ-EXP,Project_Alpha,197544.70
TXN-2836,2027-09-05,Credit,Dining,Restaurant,Client Lunch,-21.45,USD,Cleared,Merchant_38,BIZ-MEAL,Sales,197523.25
TXN-2837,2027-09-05,Credit,Business,Software,SaaS Subscription,-62.66,USD,Cleared,Merchant_8,BIZ-EXP,Project_Alpha,197460.59
TXN-2838,2027-09-05,Checking,Healthcare,Pharmacy,Medical Supplies,-43,USD,Cleared,Merchant_28,MED-01,Wellness,197417.59
TXN-2839,2027-09-06,Credit,Transport,Fuel,Gas Station,-41.58,USD,Cleared,Merchant_2,TRA-01,Commute,197376.01
TXN-2840,2027-09-06,Checking,Travel,Uber,Airport Ride,-138.5,USD,Cleared,Merchant_25,BIZ-TRAV,Travel_Q1,197237.51
TXN-2841,2027-09-06,Checking,Travel,Uber,Airport Ride,-92.51,USD,Cleared,Merchant_44,BIZ-TRAV,Travel_Q1,197145.00
TXN-2842,2027-09-07,Credit,Dining,Restaurant,Client Lunch,-97.61,USD,Cleared,Merchant_37,BIZ-MEAL,Sales,197047.39
TXN-2843,2027-09-07,Credit,Lifestyle,Entertainment,Cinema/Streaming,-32.61,USD,Cleared,Merchant_28,ENT-01,Personal,197014.78
TXN-2844,2027-09-07,Checking,Healthcare,Pharmacy,Medical Supplies,-84.15,USD,Cleared,Merchant_6,MED-01,Wellness,196930.63
TXN-2845,2027-09-08,Credit,Food,Groceries,Weekly Shop,-103.98,USD,Cleared,Merchant_4,FOOD-01,Living,196826.65
TXN-2846,2027-09-08,Credit,Transport,Fuel,Gas Station,-100.61,USD,Cleared,Merchant_39,TRA-01,Commute,196726.04
TXN-2847,2027-09-08,Credit,Transport,Fuel,Gas Station,-83.73,USD,Cleared,Merchant_1,TRA-01,Commute,196642.31
TXN-2848,2027-09-09,Checking,Lifestyle,Entertainment,Cinema/Streaming,-21.88,USD,Cleared,Merchant_9,ENT-01,Personal,196620.43
TXN-2849,2027-09-09,Credit,Business,Software,SaaS Subscription,-37.94,USD,Cleared,Merchant_34,BIZ-EXP,Project_Alpha,196582.49
TXN-2850,2027-09-09,Checking,Lifestyle,Entertainment,Cinema/Streaming,-87.83,USD,Cleared,Merchant_36,ENT-01,Personal,196494.66
TXN-2851,2027-09-10,Checking,Travel,Uber,Airport Ride,-139.23,USD,Cleared,Merchant_1,BIZ-TRAV,Travel_Q1,196355.43
TXN-2852,2027-09-10,Credit,Travel,Uber,Airport Ride,-72.24,USD,Cleared,Merchant_13,BIZ-TRAV,Travel_Q1,196283.19
TXN-2853,2027-09-10,Credit,Business,Software,SaaS Subscription,-146.56,USD,Cleared,Merchant_14,BIZ-EXP,Project_Alpha,196136.63
TXN-2854,2027-09-11,Checking,Food,Groceries,Weekly Shop,-10.92,USD,Cleared,Merchant_30,FOOD-01,Living,196125.71
TXN-2855,2027-09-11,Credit,Food,Groceries,Weekly Shop,-89.25,USD,Cleared,Merchant_3,FOOD-01,Living,196036.46
TXN-2856,2027-09-11,Checking,Business,Software,SaaS Subscription,-130.82,USD,Cleared,Merchant_5,BIZ-EXP,Project_Alpha,195905.64
TXN-2857,2027-09-12,Credit,Healthcare,Pharmacy,Medical Supplies,-134.83,USD,Cleared,Merchant_36,MED-01,Wellness,195770.81
TXN-2858,2027-09-12,Checking,Business,Software,SaaS Subscription,-95.32,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,195675.49
TXN-2859,2027-09-12,Credit,Travel,Uber,Airport Ride,-83.41,USD,Cleared,Merchant_35,BIZ-TRAV,Travel_Q1,195592.08
TXN-2860,2027-09-13,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_17,INC-01,Core,201092.08
TXN-2861,2027-09-13,Checking,Lifestyle,Entertainment,Cinema/Streaming,-103.05,USD,Cleared,Merchant_29,ENT-01,Personal,200989.03
TXN-2862,2027-09-13,Credit,Transport,Fuel,Gas Station,-65.24,USD,Cleared,Merchant_24,TRA-01,Commute,200923.79
TXN-2863,2027-09-14,Credit,Lifestyle,Entertainment,Cinema/Streaming,-35.51,USD,Cleared,Merchant_15,ENT-01,Personal,200888.28
TXN-2864,2027-09-14,Checking,Transport,Fuel,Gas Station,-106.18,USD,Cleared,Merchant_9,TRA-01,Commute,200782.10
TXN-2865,2027-09-14,Checking,Transport,Fuel,Gas Station,-116.14,USD,Cleared,Merchant_38,TRA-01,Commute,200665.96
TXN-2866,2027-09-15,Credit,Travel,Uber,Airport Ride,-27.16,USD,Cleared,Merchant_15,BIZ-TRAV,Travel_Q1,200638.80
TXN-2867,2027-09-15,Checking,Business,Software,SaaS Subscription,-105.3,USD,Cleared,Merchant_11,BIZ-EXP,Project_Alpha,200533.50
TXN-2868,2027-09-15,Checking,Lifestyle,Entertainment,Cinema/Streaming,-39.64,USD,Cleared,Merchant_0,ENT-01,Personal,200493.86
TXN-2869,2027-09-16,Credit,Healthcare,Pharmacy,Medical Supplies,-69.15,USD,Cleared,Merchant_4,MED-01,Wellness,200424.71
TXN-2870,2027-09-16,Credit,Food,Groceries,Weekly Shop,-132.86,USD,Cleared,Merchant_35,FOOD-01,Living,200291.85
TXN-2871,2027-09-16,Credit,Dining,Restaurant,Client Lunch,-114.75,USD,Cleared,Merchant_28,BIZ-MEAL,Sales,200177.10
TXN-2872,2027-09-17,Checking,Travel,Uber,Airport Ride,-24.44,USD,Cleared,Merchant_19,BIZ-TRAV,Travel_Q1,200152.66
TXN-2873,2027-09-17,Checking,Transport,Fuel,Gas Station,-90.52,USD,Cleared,Merchant_40,TRA-01,Commute,200062.14
TXN-2874,2027-09-17,Checking,Lifestyle,Entertainment,Cinema/Streaming,-134.71,USD,Cleared,Merchant_38,ENT-01,Personal,199927.43
TXN-2875,2027-09-18,Checking,Transport,Fuel,Gas Station,-126.32,USD,Cleared,Merchant_31,TRA-01,Commute,199801.11
TXN-2876,2027-09-18,Credit,Dining,Restaurant,Client Lunch,-102.37,USD,Cleared,Merchant_4,BIZ-MEAL,Sales,199698.74
TXN-2877,2027-09-18,Credit,Dining,Restaurant,Client Lunch,-105.02,USD,Cleared,Merchant_17,BIZ-MEAL,Sales,199593.72
TXN-2878,2027-09-19,Credit,Food,Groceries,Weekly Shop,-147.97,USD,Cleared,Merchant_3,FOOD-01,Living,199445.75
TXN-2879,2027-09-19,Checking,Lifestyle,Entertainment,Cinema/Streaming,-116.54,USD,Cleared,Merchant_12,ENT-01,Personal,199329.21
TXN-2880,2027-09-19,Checking,Business,Software,SaaS Subscription,-26.11,USD,Cleared,Merchant_38,BIZ-EXP,Project_Alpha,199303.10
TXN-2881,2027-09-20,Credit,Travel,Uber,Airport Ride,-61.32,USD,Cleared,Merchant_48,BIZ-TRAV,Travel_Q1,199241.78
TXN-2882,2027-09-20,Checking,Business,Software,SaaS Subscription,-79.33,USD,Cleared,Merchant_35,BIZ-EXP,Project_Alpha,199162.45
TXN-2883,2027-09-20,Credit,Lifestyle,Entertainment,Cinema/Streaming,-134.34,USD,Cleared,Merchant_9,ENT-01,Personal,199028.11
TXN-2884,2027-09-21,Credit,Transport,Fuel,Gas Station,-85.83,USD,Cleared,Merchant_24,TRA-01,Commute,198942.28
TXN-2885,2027-09-21,Credit,Healthcare,Pharmacy,Medical Supplies,-94.62,USD,Cleared,Merchant_40,MED-01,Wellness,198847.66
TXN-2886,2027-09-21,Credit,Lifestyle,Entertainment,Cinema/Streaming,-85.72,USD,Cleared,Merchant_23,ENT-01,Personal,198761.94
TXN-2887,2027-09-22,Checking,Food,Groceries,Weekly Shop,-12.65,USD,Cleared,Merchant_9,FOOD-01,Living,198749.29
TXN-2888,2027-09-22,Credit,Dining,Restaurant,Client Lunch,-84.84,USD,Cleared,Merchant_14,BIZ-MEAL,Sales,198664.45
TXN-2889,2027-09-22,Checking,Travel,Uber,Airport Ride,-34.33,USD,Cleared,Merchant_4,BIZ-TRAV,Travel_Q1,198630.12
TXN-2890,2027-09-23,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_10,INC-01,Core,204130.12
TXN-2891,2027-09-23,Checking,Lifestyle,Entertainment,Cinema/Streaming,-89.68,USD,Cleared,Merchant_4,ENT-01,Personal,204040.44
TXN-2892,2027-09-23,Checking,Lifestyle,Entertainment,Cinema/Streaming,-17.37,USD,Cleared,Merchant_17,ENT-01,Personal,204023.07
TXN-2893,2027-09-24,Credit,Business,Software,SaaS Subscription,-21.57,USD,Cleared,Merchant_43,BIZ-EXP,Project_Alpha,204001.50
TXN-2894,2027-09-24,Credit,Healthcare,Pharmacy,Medical Supplies,-38.49,USD,Cleared,Merchant_42,MED-01,Wellness,203963.01
TXN-2895,2027-09-24,Credit,Healthcare,Pharmacy,Medical Supplies,-19.61,USD,Cleared,Merchant_22,MED-01,Wellness,203943.40
TXN-2896,2027-09-25,Credit,Lifestyle,Entertainment,Cinema/Streaming,-82.29,USD,Cleared,Merchant_48,ENT-01,Personal,203861.11
TXN-2897,2027-09-25,Checking,Lifestyle,Entertainment,Cinema/Streaming,-88.68,USD,Cleared,Merchant_46,ENT-01,Personal,203772.43
TXN-2898,2027-09-25,Credit,Healthcare,Pharmacy,Medical Supplies,-12.56,USD,Cleared,Merchant_41,MED-01,Wellness,203759.87
TXN-2899,2027-09-26,Checking,Business,Software,SaaS Subscription,-116.92,USD,Cleared,Merchant_3,BIZ-EXP,Project_Alpha,203642.95
TXN-2900,2027-09-26,Checking,Transport,Fuel,Gas Station,-20.37,USD,Cleared,Merchant_38,TRA-01,Commute,203622.58
TXN-2901,2027-09-26,Credit,Business,Software,SaaS Subscription,-139.08,USD,Cleared,Merchant_35,BIZ-EXP,Project_Alpha,203483.50
TXN-2902,2027-09-27,Checking,Lifestyle,Entertainment,Cinema/Streaming,-40.81,USD,Cleared,Merchant_19,ENT-01,Personal,203442.69
TXN-2903,2027-09-27,Credit,Travel,Uber,Airport Ride,-54.79,USD,Cleared,Merchant_4,BIZ-TRAV,Travel_Q1,203387.90
TXN-2904,2027-09-27,Checking,Food,Groceries,Weekly Shop,-61.74,USD,Cleared,Merchant_37,FOOD-01,Living,203326.16
TXN-2905,2027-09-28,Checking,Healthcare,Pharmacy,Medical Supplies,-131.56,USD,Cleared,Merchant_34,MED-01,Wellness,203194.60
TXN-2906,2027-09-28,Checking,Transport,Fuel,Gas Station,-19.85,USD,Cleared,Merchant_38,TRA-01,Commute,203174.75
TXN-2907,2027-09-28,Credit,Transport,Fuel,Gas Station,-110.61,USD,Cleared,Merchant_34,TRA-01,Commute,203064.14
TXN-2908,2027-09-29,Checking,Transport,Fuel,Gas Station,-94.34,USD,Cleared,Merchant_26,TRA-01,Commute,202969.80
TXN-2909,2027-09-29,Checking,Travel,Uber,Airport Ride,-84.86,USD,Cleared,Merchant_23,BIZ-TRAV,Travel_Q1,202884.94
TXN-2910,2027-09-29,Credit,Dining,Restaurant,Client Lunch,-61.28,USD,Cleared,Merchant_21,BIZ-MEAL,Sales,202823.66
TXN-2911,2027-09-30,Checking,Lifestyle,Entertainment,Cinema/Streaming,-111.52,USD,Cleared,Merchant_5,ENT-01,Personal,202712.14
TXN-2912,2027-09-30,Credit,Healthcare,Pharmacy,Medical Supplies,-57.61,USD,Cleared,Merchant_11,MED-01,Wellness,202654.53
TXN-2913,2027-09-30,Checking,Business,Software,SaaS Subscription,-80.36,USD,Cleared,Merchant_2,BIZ-EXP,Project_Alpha,202574.17
TXN-2914,2027-10-01,Checking,Dining,Restaurant,Client Lunch,-15.02,USD,Cleared,Merchant_4,BIZ-MEAL,Sales,202559.15
TXN-2915,2027-10-01,Checking,Dining,Restaurant,Client Lunch,-120.18,USD,Cleared,Merchant_8,BIZ-MEAL,Sales,202438.97
TXN-2916,2027-10-01,Credit,Healthcare,Pharmacy,Medical Supplies,-62.61,USD,Cleared,Merchant_39,MED-01,Wellness,202376.36
TXN-2917,2027-10-02,Checking,Transport,Fuel,Gas Station,-141.42,USD,Cleared,Merchant_33,TRA-01,Commute,202234.94
TXN-2918,2027-10-02,Checking,Dining,Restaurant,Client Lunch,-119.7,USD,Cleared,Merchant_8,BIZ-MEAL,Sales,202115.24
TXN-2919,2027-10-02,Checking,Food,Groceries,Weekly Shop,-117.08,USD,Cleared,Merchant_10,FOOD-01,Living,201998.16
TXN-2920,2027-10-03,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_34,INC-01,Core,207498.16
TXN-2921,2027-10-03,Checking,Transport,Fuel,Gas Station,-44.99,USD,Cleared,Merchant_30,TRA-01,Commute,207453.17
TXN-2922,2027-10-03,Credit,Healthcare,Pharmacy,Medical Supplies,-36.1,USD,Cleared,Merchant_22,MED-01,Wellness,207417.07
TXN-2923,2027-10-04,Credit,Transport,Fuel,Gas Station,-33.95,USD,Cleared,Merchant_39,TRA-01,Commute,207383.12
TXN-2924,2027-10-04,Credit,Dining,Restaurant,Client Lunch,-40.56,USD,Cleared,Merchant_43,BIZ-MEAL,Sales,207342.56
TXN-2925,2027-10-04,Checking,Lifestyle,Entertainment,Cinema/Streaming,-85.17,USD,Cleared,Merchant_28,ENT-01,Personal,207257.39
TXN-2926,2027-10-05,Credit,Healthcare,Pharmacy,Medical Supplies,-50.98,USD,Cleared,Merchant_48,MED-01,Wellness,207206.41
TXN-2927,2027-10-05,Credit,Business,Software,SaaS Subscription,-140.34,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,207066.07
TXN-2928,2027-10-05,Credit,Lifestyle,Entertainment,Cinema/Streaming,-34.92,USD,Cleared,Merchant_23,ENT-01,Personal,207031.15
TXN-2929,2027-10-06,Checking,Food,Groceries,Weekly Shop,-117.29,USD,Cleared,Merchant_24,FOOD-01,Living,206913.86
TXN-2930,2027-10-06,Credit,Dining,Restaurant,Client Lunch,-60.7,USD,Cleared,Merchant_18,BIZ-MEAL,Sales,206853.16
TXN-2931,2027-10-06,Checking,Dining,Restaurant,Client Lunch,-130.42,USD,Cleared,Merchant_48,BIZ-MEAL,Sales,206722.74
TXN-2932,2027-10-07,Credit,Travel,Uber,Airport Ride,-104.37,USD,Cleared,Merchant_38,BIZ-TRAV,Travel_Q1,206618.37
TXN-2933,2027-10-07,Checking,Lifestyle,Entertainment,Cinema/Streaming,-38.06,USD,Cleared,Merchant_48,ENT-01,Personal,206580.31
TXN-2934,2027-10-07,Checking,Healthcare,Pharmacy,Medical Supplies,-26.55,USD,Cleared,Merchant_43,MED-01,Wellness,206553.76
TXN-2935,2027-10-08,Checking,Healthcare,Pharmacy,Medical Supplies,-64.06,USD,Cleared,Merchant_15,MED-01,Wellness,206489.70
TXN-2936,2027-10-08,Credit,Lifestyle,Entertainment,Cinema/Streaming,-29.14,USD,Cleared,Merchant_25,ENT-01,Personal,206460.56
TXN-2937,2027-10-08,Credit,Dining,Restaurant,Client Lunch,-22.43,USD,Cleared,Merchant_31,BIZ-MEAL,Sales,206438.13
TXN-2938,2027-10-09,Checking,Lifestyle,Entertainment,Cinema/Streaming,-131.4,USD,Cleared,Merchant_34,ENT-01,Personal,206306.73
TXN-2939,2027-10-09,Checking,Healthcare,Pharmacy,Medical Supplies,-74.67,USD,Cleared,Merchant_25,MED-01,Wellness,206232.06
TXN-2940,2027-10-09,Checking,Food,Groceries,Weekly Shop,-110.38,USD,Cleared,Merchant_11,FOOD-01,Living,206121.68
TXN-2941,2027-10-10,Credit,Transport,Fuel,Gas Station,-104.55,USD,Cleared,Merchant_7,TRA-01,Commute,206017.13
TXN-2942,2027-10-10,Checking,Lifestyle,Entertainment,Cinema/Streaming,-109.81,USD,Cleared,Merchant_41,ENT-01,Personal,205907.32
TXN-2943,2027-10-10,Checking,Food,Groceries,Weekly Shop,-38.07,USD,Cleared,Merchant_40,FOOD-01,Living,205869.25
TXN-2944,2027-10-11,Checking,Food,Groceries,Weekly Shop,-64.21,USD,Cleared,Merchant_24,FOOD-01,Living,205805.04
TXN-2945,2027-10-11,Checking,Travel,Uber,Airport Ride,-143.23,USD,Cleared,Merchant_28,BIZ-TRAV,Travel_Q1,205661.81
TXN-2946,2027-10-11,Checking,Business,Software,SaaS Subscription,-65.73,USD,Cleared,Merchant_34,BIZ-EXP,Project_Alpha,205596.08
TXN-2947,2027-10-12,Credit,Lifestyle,Entertainment,Cinema/Streaming,-142.39,USD,Cleared,Merchant_21,ENT-01,Personal,205453.69
TXN-2948,2027-10-12,Checking,Food,Groceries,Weekly Shop,-108.98,USD,Cleared,Merchant_11,FOOD-01,Living,205344.71
TXN-2949,2027-10-12,Credit,Travel,Uber,Airport Ride,-111.75,USD,Cleared,Merchant_21,BIZ-TRAV,Travel_Q1,205232.96
TXN-2950,2027-10-13,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_41,INC-01,Core,210732.96
TXN-2951,2027-10-13,Checking,Business,Software,SaaS Subscription,-89.67,USD,Cleared,Merchant_28,BIZ-EXP,Project_Alpha,210643.29
TXN-2952,2027-10-13,Checking,Lifestyle,Entertainment,Cinema/Streaming,-38.39,USD,Cleared,Merchant_47,ENT-01,Personal,210604.90
TXN-2953,2027-10-14,Checking,Lifestyle,Entertainment,Cinema/Streaming,-31.01,USD,Cleared,Merchant_35,ENT-01,Personal,210573.89
TXN-2954,2027-10-14,Credit,Healthcare,Pharmacy,Medical Supplies,-80.4,USD,Cleared,Merchant_24,MED-01,Wellness,210493.49
TXN-2955,2027-10-14,Credit,Food,Groceries,Weekly Shop,-131.76,USD,Cleared,Merchant_25,FOOD-01,Living,210361.73
TXN-2956,2027-10-15,Checking,Lifestyle,Entertainment,Cinema/Streaming,-101.09,USD,Cleared,Merchant_29,ENT-01,Personal,210260.64
TXN-2957,2027-10-15,Checking,Travel,Uber,Airport Ride,-83.42,USD,Cleared,Merchant_28,BIZ-TRAV,Travel_Q1,210177.22
TXN-2958,2027-10-15,Credit,Business,Software,SaaS Subscription,-86.08,USD,Cleared,Merchant_3,BIZ-EXP,Project_Alpha,210091.14
TXN-2959,2027-10-16,Credit,Food,Groceries,Weekly Shop,-130.69,USD,Cleared,Merchant_41,FOOD-01,Living,209960.45
TXN-2960,2027-10-16,Credit,Travel,Uber,Airport Ride,-127.94,USD,Cleared,Merchant_31,BIZ-TRAV,Travel_Q1,209832.51
TXN-2961,2027-10-16,Credit,Business,Software,SaaS Subscription,-147.71,USD,Cleared,Merchant_14,BIZ-EXP,Project_Alpha,209684.80
TXN-2962,2027-10-17,Checking,Healthcare,Pharmacy,Medical Supplies,-98.32,USD,Cleared,Merchant_14,MED-01,Wellness,209586.48
TXN-2963,2027-10-17,Checking,Transport,Fuel,Gas Station,-117.71,USD,Cleared,Merchant_6,TRA-01,Commute,209468.77
TXN-2964,2027-10-17,Checking,Food,Groceries,Weekly Shop,-66.13,USD,Cleared,Merchant_45,FOOD-01,Living,209402.64
TXN-2965,2027-10-18,Checking,Lifestyle,Entertainment,Cinema/Streaming,-81.95,USD,Cleared,Merchant_12,ENT-01,Personal,209320.69
TXN-2966,2027-10-18,Credit,Healthcare,Pharmacy,Medical Supplies,-30.78,USD,Cleared,Merchant_16,MED-01,Wellness,209289.91
TXN-2967,2027-10-18,Checking,Food,Groceries,Weekly Shop,-30.37,USD,Cleared,Merchant_28,FOOD-01,Living,209259.54
TXN-2968,2027-10-19,Checking,Transport,Fuel,Gas Station,-59.08,USD,Cleared,Merchant_22,TRA-01,Commute,209200.46
TXN-2969,2027-10-19,Credit,Business,Software,SaaS Subscription,-108.82,USD,Cleared,Merchant_23,BIZ-EXP,Project_Alpha,209091.64
TXN-2970,2027-10-19,Credit,Dining,Restaurant,Client Lunch,-103.6,USD,Cleared,Merchant_48,BIZ-MEAL,Sales,208988.04
TXN-2971,2027-10-20,Credit,Lifestyle,Entertainment,Cinema/Streaming,-129,USD,Cleared,Merchant_20,ENT-01,Personal,208859.04
TXN-2972,2027-10-20,Credit,Lifestyle,Entertainment,Cinema/Streaming,-149.36,USD,Cleared,Merchant_49,ENT-01,Personal,208709.68
TXN-2973,2027-10-20,Credit,Dining,Restaurant,Client Lunch,-97.05,USD,Cleared,Merchant_37,BIZ-MEAL,Sales,208612.63
TXN-2974,2027-10-21,Credit,Dining,Restaurant,Client Lunch,-47.14,USD,Cleared,Merchant_42,BIZ-MEAL,Sales,208565.49
TXN-2975,2027-10-21,Credit,Transport,Fuel,Gas Station,-12.17,USD,Cleared,Merchant_18,TRA-01,Commute,208553.32
TXN-2976,2027-10-21,Checking,Food,Groceries,Weekly Shop,-59.81,USD,Cleared,Merchant_4,FOOD-01,Living,208493.51
TXN-2977,2027-10-22,Checking,Travel,Uber,Airport Ride,-103.44,USD,Cleared,Merchant_48,BIZ-TRAV,Travel_Q1,208390.07
TXN-2978,2027-10-22,Credit,Travel,Uber,Airport Ride,-48.94,USD,Cleared,Merchant_21,BIZ-TRAV,Travel_Q1,208341.13
TXN-2979,2027-10-22,Checking,Lifestyle,Entertainment,Cinema/Streaming,-61.89,USD,Cleared,Merchant_20,ENT-01,Personal,208279.24
TXN-2980,2027-10-23,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_16,INC-01,Core,213779.24
TXN-2981,2027-10-23,Checking,Transport,Fuel,Gas Station,-92.78,USD,Cleared,Merchant_8,TRA-01,Commute,213686.46
TXN-2982,2027-10-23,Credit,Healthcare,Pharmacy,Medical Supplies,-107.88,USD,Cleared,Merchant_40,MED-01,Wellness,213578.58
TXN-2983,2027-10-24,Checking,Travel,Uber,Airport Ride,-42.17,USD,Cleared,Merchant_34,BIZ-TRAV,Travel_Q1,213536.41
TXN-2984,2027-10-24,Credit,Healthcare,Pharmacy,Medical Supplies,-11.4,USD,Cleared,Merchant_15,MED-01,Wellness,213525.01
TXN-2985,2027-10-24,Checking,Lifestyle,Entertainment,Cinema/Streaming,-19.83,USD,Cleared,Merchant_8,ENT-01,Personal,213505.18
TXN-2986,2027-10-25,Checking,Food,Groceries,Weekly Shop,-55.18,USD,Cleared,Merchant_2,FOOD-01,Living,213450.00
TXN-2987,2027-10-25,Checking,Healthcare,Pharmacy,Medical Supplies,-140.64,USD,Cleared,Merchant_39,MED-01,Wellness,213309.36
TXN-2988,2027-10-25,Checking,Lifestyle,Entertainment,Cinema/Streaming,-25.72,USD,Cleared,Merchant_10,ENT-01,Personal,213283.64
TXN-2989,2027-10-26,Checking,Food,Groceries,Weekly Shop,-77.27,USD,Cleared,Merchant_1,FOOD-01,Living,213206.37
TXN-2990,2027-10-26,Checking,Travel,Uber,Airport Ride,-69.68,USD,Cleared,Merchant_14,BIZ-TRAV,Travel_Q1,213136.69
TXN-2991,2027-10-26,Checking,Dining,Restaurant,Client Lunch,-18.26,USD,Cleared,Merchant_10,BIZ-MEAL,Sales,213118.43
TXN-2992,2027-10-27,Credit,Healthcare,Pharmacy,Medical Supplies,-56.51,USD,Cleared,Merchant_8,MED-01,Wellness,213061.92
TXN-2993,2027-10-27,Checking,Dining,Restaurant,Client Lunch,-129.81,USD,Cleared,Merchant_47,BIZ-MEAL,Sales,212932.11
TXN-2994,2027-10-27,Checking,Business,Software,SaaS Subscription,-65.84,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,212866.27
TXN-2995,2027-10-28,Credit,Business,Software,SaaS Subscription,-19.5,USD,Cleared,Merchant_17,BIZ-EXP,Project_Alpha,212846.77
TXN-2996,2027-10-28,Credit,Healthcare,Pharmacy,Medical Supplies,-64.98,USD,Cleared,Merchant_21,MED-01,Wellness,212781.79
TXN-2997,2027-10-28,Checking,Business,Software,SaaS Subscription,-79.1,USD,Cleared,Merchant_33,BIZ-EXP,Project_Alpha,212702.69
TXN-2998,2027-10-29,Checking,Transport,Fuel,Gas Station,-25.12,USD,Cleared,Merchant_9,TRA-01,Commute,212677.57
